,provinsi,daerah,jenis,tahun,peng,Cluster
1686,JAWA TENGAH,PERDESAANPERKOTAAN,MAKANAN,2017,421514.0,Cluster 5
1687,JAWA TENGAH,PERDESAANPERKOTAAN,MAKANAN,2018,460891.0,Cluster 5
1688,JAWA TENGAH,PERDESAANPERKOTAAN,MAKANAN,2019,469421.0,Cluster 5
1689,JAWA TENGAH,PERDESAANPERKOTAAN,MAKANAN,2020,496173.0,Cluster 5
1690,JAWA TENGAH,PERDESAANPERKOTAAN,MAKANAN,2021,519009.0,Cluster 5
1691,JAWA TENGAH,PERDESAANPERKOTAAN,MAKANAN,2022,572808.0,Cluster 5
1692,JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2011,234132.0,Cluster 6
1693,JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2012,239459.0,Cluster 6
1694,JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2013,277792.0,Cluster 6
1695,JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2014,306173.0,Cluster 6
1696,JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2015,365211.0,Cluster 6
1697,JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2016,385115.0,Cluster 6
1698,JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2017,405708.0,Cluster 6
1699,JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2018,477690.0,Cluster 6
1700,JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2019,486982.0,Cluster 6
1701,JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2020,522314.0,Cluster 6
1702,JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2021,529599.0,Cluster 6
1703,JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2022,548985.0,Cluster 6
1716,DI YOGYAKARTA,PERDESAAN,MAKANAN,2007,131247.0,Cluster 1
1717,DI YOGYAKARTA,PERDESAAN,MAKANAN,2008,141612.0,Cluster 1
1718,DI YOGYAKARTA,PERDESAAN,MAKANAN,2009,159436.0,Cluster 1
1719,DI YOGYAKARTA,PERDESAAN,MAKANAN,2010,195603.0,Cluster 1
1720,DI YOGYAKARTA,PERDESAAN,MAKANAN,2011,223946.0,Cluster 1
1721,DI YOGYAKARTA,PERDESAAN,MAKANAN,2012,260842.0,Cluster 1
1722,DI YOGYAKARTA,PERDESAAN,MAKANAN,2013,287348.0,Cluster 1
1723,DI YOGYAKARTA,PERDESAAN,MAKANAN,2014,324483.0,Cluster 1
1724,DI YOGYAKARTA,PERDESAAN,MAKANAN,2015,325188.0,Cluster 1
1725,DI YOGYAKARTA,PERDESAAN,MAKANAN,2016,364117.0,Cluster 1
1726,DI YOGYAKARTA,PERDESAAN,MAKANAN,2017,410231.0,Cluster 1
1727,DI YOGYAKARTA,PERDESAAN,MAKANAN,2018,418677.0,Cluster 1
1728,DI YOGYAKARTA,PERDESAAN,MAKANAN,2019,436763.0,Cluster 1
1729,DI YOGYAKARTA,PERDESAAN,MAKANAN,2020,444286.0,Cluster 1
1730,DI YOGYAKARTA,PERDESAAN,MAKANAN,2021,468581.0,Cluster 1
1731,DI YOGYAKARTA,PERDESAAN,MAKANAN,2022,489285.0,Cluster 1
1732,DI YOGYAKARTA,PERDESAAN,NONMAKANAN,2007,132434.0,Cluster 2
1733,DI YOGYAKARTA,PERDESAAN,NONMAKANAN,2008,137857.0,Cluster 2
1734,DI YOGYAKARTA,PERDESAAN,NONMAKANAN,2009,156617.0,Cluster 2
1735,DI YOGYAKARTA,PERDESAAN,NONMAKANAN,2010,174304.0,Cluster 2
1736,DI YOGYAKARTA,PERDESAAN,NONMAKANAN,2011,248218.0,Cluster 2
1737,DI YOGYAKARTA,PERDESAAN,NONMAKANAN,2012,241637.0,Cluster 2
1738,DI YOGYAKARTA,PERDESAAN,NONMAKANAN,2013,247263.0,Cluster 2
1739,DI YOGYAKARTA,PERDESAAN,NONMAKANAN,2014,225504.0,Cluster 2
1740,DI YOGYAKARTA,PERDESAAN,NONMAKANAN,2015,297594.0,Cluster 2
1741,DI YOGYAKARTA,PERDESAAN,NONMAKANAN,2016,362964.0,Cluster 2
1742,DI YOGYAKARTA,PERDESAAN,NONMAKANAN,2017,346740.0,Cluster 2
1743,DI YOGYAKARTA,PERDESAAN,NONMAKANAN,2018,421355.0,Cluster 2
1744,DI YOGYAKARTA,PERDESAAN,NONMAKANAN,2019,419189.0,Cluster 2
1745,DI YOGYAKARTA,PERDESAAN,NONMAKANAN,2020,441772.0,Cluster 2
1746,DI YOGYAKARTA,PERDESAAN,NONMAKANAN,2021,436839.0,Cluster 2
1747,DI YOGYAKARTA,PERDESAAN,NONMAKANAN,2022,461469.0,Cluster 2
1764,DI YOGYAKARTA,PERKOTAAN,MAKANAN,2007,181086.0,Cluster 3
1765,DI YOGYAKARTA,PERKOTAAN,MAKANAN,2008,199260.0,Cluster 3
1766,DI YOGYAKARTA,PERKOTAAN,MAKANAN,2009,232932.0,Cluster 3
1767,DI YOGYAKARTA,PERKOTAAN,MAKANAN,2010,270885.0,Cluster 3
1768,DI YOGYAKARTA,PERKOTAAN,MAKANAN,2011,302958.0,Cluster 3
1769,DI YOGYAKARTA,PERKOTAAN,MAKANAN,2012,361214.0,Cluster 3
1770,DI YOGYAKARTA,PERKOTAAN,MAKANAN,2013,388200.0,Cluster 3
1771,DI YOGYAKARTA,PERKOTAAN,MAKANAN,2014,341149.0,Cluster 3
1772,DI YOGYAKARTA,PERKOTAAN,MAKANAN,2015,385061.0,Cluster 3
1773,DI YOGYAKARTA,PERKOTAAN,MAKANAN,2016,466841.0,Cluster 3
1774,DI YOGYAKARTA,PERKOTAAN,MAKANAN,2017,524042.0,Cluster 3
1775,DI YOGYAKARTA,PERKOTAAN,MAKANAN,2018,569840.0,Cluster 3
1776,DI YOGYAKARTA,PERKOTAAN,MAKANAN,2019,587032.0,Cluster 3
1777,DI YOGYAKARTA,PERKOTAAN,MAKANAN,2020,629172.0,Cluster 3
1778,DI YOGYAKARTA,PERKOTAAN,MAKANAN,2021,638605.0,Cluster 3
1779,DI YOGYAKARTA,PERKOTAAN,MAKANAN,2022,676491.0,Cluster 3
1780,DI YOGYAKARTA,PERKOTAAN,NONMAKANAN,2007,280053.0,Cluster 4
1781,DI YOGYAKARTA,PERKOTAAN,NONMAKANAN,2008,293985.0,Cluster 4
1782,DI YOGYAKARTA,PERKOTAAN,NONMAKANAN,2009,314807.0,Cluster 4
1783,DI YOGYAKARTA,PERKOTAAN,NONMAKANAN,2010,385305.0,Cluster 4
1784,DI YOGYAKARTA,PERKOTAAN,NONMAKANAN,2011,399829.0,Cluster 4
1785,DI YOGYAKARTA,PERKOTAAN,NONMAKANAN,2012,440295.0,Cluster 4
1786,DI YOGYAKARTA,PERKOTAAN,NONMAKANAN,2013,515017.0,Cluster 4
1787,DI YOGYAKARTA,PERKOTAAN,NONMAKANAN,2014,555749.0,Cluster 4
1788,DI YOGYAKARTA,PERKOTAAN,NONMAKANAN,2015,697510.0,Cluster 4
1789,DI YOGYAKARTA,PERKOTAAN,NONMAKANAN,2016,765698.0,Cluster 4
1790,DI YOGYAKARTA,PERKOTAAN,NONMAKANAN,2017,777961.0,Cluster 4
1791,DI YOGYAKARTA,PERKOTAAN,NONMAKANAN,2018,904012.0,Cluster 4
1792,DI YOGYAKARTA,PERKOTAAN,NONMAKANAN,2019,931711.0,Cluster 4
1793,DI YOGYAKARTA,PERKOTAAN,NONMAKANAN,2020,977178.0,Cluster 4
1794,DI YOGYAKARTA,PERKOTAAN,NONMAKANAN,2021,958089.0,Cluster 4
1795,DI YOGYAKARTA,PERKOTAAN,NONMAKANAN,2022,984701.0,Cluster 4
1812,DI YOGYAKARTA,PERDESAANPERKOTAAN,MAKANAN,2011,276323.0,Cluster 5
1813,DI YOGYAKARTA,PERDESAANPERKOTAAN,MAKANAN,2012,327241.0,Cluster 5
1814,DI YOGYAKARTA,PERDESAANPERKOTAAN,MAKANAN,2013,353778.0,Cluster 5
1815,DI YOGYAKARTA,PERDESAANPERKOTAAN,MAKANAN,2014,335550.0,Cluster 5
1816,DI YOGYAKARTA,PERDESAANPERKOTAAN,MAKANAN,2015,365012.0,Cluster 5
1817,DI YOGYAKARTA,PERDESAANPERKOTAAN,MAKANAN,2016,434004.0,Cluster 5
1818,DI YOGYAKARTA,PERDESAANPERKOTAAN,MAKANAN,2017,490248.0,Cluster 5
1819,DI YOGYAKARTA,PERDESAANPERKOTAAN,MAKANAN,2018,529012.0,Cluster 5
1820,DI YOGYAKARTA,PERDESAANPERKOTAAN,MAKANAN,2019,546444.0,Cluster 5
1821,DI YOGYAKARTA,PERDESAANPERKOTAAN,MAKANAN,2020,579279.0,Cluster 5
1822,DI YOGYAKARTA,PERDESAANPERKOTAAN,MAKANAN,2021,594622.0,Cluster 5
1823,DI YOGYAKARTA,PERDESAANPERKOTAAN,MAKANAN,2022,628844.0,Cluster 5
1824,DI YOGYAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2011,348721.0,Cluster 6
1825,DI YOGYAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2012,373055.0,Cluster 6
1826,DI YOGYAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2013,423630.0,Cluster 6
1827,DI YOGYAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2014,444796.0,Cluster 6
1828,DI YOGYAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2015,563591.0,Cluster 6
1829,DI YOGYAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2016,636958.0,Cluster 6
1830,DI YOGYAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2017,649917.0,Cluster 6
1831,DI YOGYAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2018,773648.0,Cluster 6
1832,DI YOGYAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2019,793280.0,Cluster 6
1833,DI YOGYAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2020,832692.0,Cluster 6
1834,DI YOGYAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2021,823248.0,Cluster 6
1835,DI YOGYAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2022,851529.0,Cluster 6
1848,JAWA TIMUR,PERDESAAN,MAKANAN,2007,122358.0,Cluster 1
1849,JAWA TIMUR,PERDESAAN,MAKANAN,2008,139244.0,Cluster 1
1850,JAWA TIMUR,PERDESAAN,MAKANAN,2009,158112.0,Cluster 1
1851,JAWA TIMUR,PERDESAAN,MAKANAN,2010,181119.0,Cluster 1
1852,JAWA TIMUR,PERDESAAN,MAKANAN,2011,207963.0,Cluster 1
1853,JAWA TIMUR,PERDESAAN,MAKANAN,2012,222372.0,Cluster 1
1854,JAWA TIMUR,PERDESAAN,MAKANAN,2013,252159.0,Cluster 1
1855,JAWA TIMUR,PERDESAAN,MAKANAN,2014,303607.0,Cluster 1
1856,JAWA TIMUR,PERDESAAN,MAKANAN,2015,338325.0,Cluster 1
1857,JAWA TIMUR,PERDESAAN,MAKANAN,2016,369547.0,Cluster 1
1858,JAWA TIMUR,PERDESAAN,MAKANAN,2017,419399.0,Cluster 1
1859,JAWA TIMUR,PERDESAAN,MAKANAN,2018,436818.0,Cluster 1
1860,JAWA TIMUR,PERDESAAN,MAKANAN,2019,443597.0,Cluster 1
1861,JAWA TIMUR,PERDESAAN,MAKANAN,2020,462004.0,Cluster 1
1862,JAWA TIMUR,PERDESAAN,MAKANAN,2021,500154.0,Cluster 1
1863,JAWA TIMUR,PERDESAAN,MAKANAN,2022,551128.0,Cluster 1
1864,JAWA TIMUR,PERDESAAN,NONMAKANAN,2007,101688.0,Cluster 2
1865,JAWA TIMUR,PERDESAAN,NONMAKANAN,2008,112428.0,Cluster 2
1866,JAWA TIMUR,PERDESAAN,NONMAKANAN,2009,127697.0,Cluster 2
1867,JAWA TIMUR,PERDESAAN,NONMAKANAN,2010,139322.0,Cluster 2
1868,JAWA TIMUR,PERDESAAN,NONMAKANAN,2011,160118.0,Cluster 2
1869,JAWA TIMUR,PERDESAAN,NONMAKANAN,2012,158001.0,Cluster 2
1870,JAWA TIMUR,PERDESAAN,NONMAKANAN,2013,190741.0,Cluster 2
1871,JAWA TIMUR,PERDESAAN,NONMAKANAN,2014,226482.0,Cluster 2
1872,JAWA TIMUR,PERDESAAN,NONMAKANAN,2015,306017.0,Cluster 2
1873,JAWA TIMUR,PERDESAAN,NONMAKANAN,2016,304534.0,Cluster 2
1874,JAWA TIMUR,PERDESAAN,NONMAKANAN,2017,304398.0,Cluster 2
1875,JAWA TIMUR,PERDESAAN,NONMAKANAN,2018,341262.0,Cluster 2
1876,JAWA TIMUR,PERDESAAN,NONMAKANAN,2019,370427.0,Cluster 2
1877,JAWA TIMUR,PERDESAAN,NONMAKANAN,2020,383238.0,Cluster 2
1878,JAWA TIMUR,PERDESAAN,NONMAKANAN,2021,390312.0,Cluster 2
1879,JAWA TIMUR,PERDESAAN,NONMAKANAN,2022,403015.0,Cluster 2
1896,JAWA TIMUR,PERKOTAAN,MAKANAN,2007,165600.0,Cluster 3
1897,JAWA TIMUR,PERKOTAAN,MAKANAN,2008,191264.0,Cluster 3
1898,JAWA TIMUR,PERKOTAAN,MAKANAN,2009,220890.0,Cluster 3
1899,JAWA TIMUR,PERKOTAAN,MAKANAN,2010,250338.0,Cluster 3
1900,JAWA TIMUR,PERKOTAAN,MAKANAN,2011,287360.0,Cluster 3
1901,JAWA TIMUR,PERKOTAAN,MAKANAN,2012,291115.0,Cluster 3
1902,JAWA TIMUR,PERKOTAAN,MAKANAN,2013,325319.0,Cluster 3
1903,JAWA TIMUR,PERKOTAAN,MAKANAN,2014,378146.0,Cluster 3
1904,JAWA TIMUR,PERKOTAAN,MAKANAN,2015,427218.0,Cluster 3
1905,JAWA TIMUR,PERKOTAAN,MAKANAN,2016,487167.0,Cluster 3
1906,JAWA TIMUR,PERKOTAAN,MAKANAN,2017,532127.0,Cluster 3
1907,JAWA TIMUR,PERKOTAAN,MAKANAN,2018,562767.0,Cluster 3
1908,JAWA TIMUR,PERKOTAAN,MAKANAN,2019,554493.0,Cluster 3
1909,JAWA TIMUR,PERKOTAAN,MAKANAN,2020,573351.0,Cluster 3
1910,JAWA TIMUR,PERKOTAAN,MAKANAN,2021,605457.0,Cluster 3
1911,JAWA TIMUR,PERKOTAAN,MAKANAN,2022,640831.0,Cluster 3
1912,JAWA TIMUR,PERKOTAAN,NONMAKANAN,2007,204247.0,Cluster 4
1913,JAWA TIMUR,PERKOTAAN,NONMAKANAN,2008,224600.0,Cluster 4
1914,JAWA TIMUR,PERKOTAAN,NONMAKANAN,2009,235219.0,Cluster 4
1915,JAWA TIMUR,PERKOTAAN,NONMAKANAN,2010,256289.0,Cluster 4
1916,JAWA TIMUR,PERKOTAAN,NONMAKANAN,2011,329431.0,Cluster 4
1917,JAWA TIMUR,PERKOTAAN,NONMAKANAN,2012,336670.0,Cluster 4
1918,JAWA TIMUR,PERKOTAAN,NONMAKANAN,2013,388442.0,Cluster 4
1919,JAWA TIMUR,PERKOTAAN,NONMAKANAN,2014,423858.0,Cluster 4
1920,JAWA TIMUR,PERKOTAAN,NONMAKANAN,2015,604896.0,Cluster 4
1921,JAWA TIMUR,PERKOTAAN,NONMAKANAN,2016,587522.0,Cluster 4
1922,JAWA TIMUR,PERKOTAAN,NONMAKANAN,2017,613460.0,Cluster 4
1923,JAWA TIMUR,PERKOTAAN,NONMAKANAN,2018,650784.0,Cluster 4
1924,JAWA TIMUR,PERKOTAAN,NONMAKANAN,2019,675010.0,Cluster 4
1925,JAWA TIMUR,PERKOTAAN,NONMAKANAN,2020,681482.0,Cluster 4
1926,JAWA TIMUR,PERKOTAAN,NONMAKANAN,2021,691588.0,Cluster 4
1927,JAWA TIMUR,PERKOTAAN,NONMAKANAN,2022,693987.0,Cluster 4
1944,JAWA TIMUR,PERDESAANPERKOTAAN,MAKANAN,2011,245743.0,Cluster 5
1945,JAWA TIMUR,PERDESAANPERKOTAAN,MAKANAN,2012,255081.0,Cluster 5
1946,JAWA TIMUR,PERDESAANPERKOTAAN,MAKANAN,2013,286962.0,Cluster 5
1947,JAWA TIMUR,PERDESAANPERKOTAAN,MAKANAN,2014,339175.0,Cluster 5
1948,JAWA TIMUR,PERDESAANPERKOTAAN,MAKANAN,2015,380993.0,Cluster 5
1949,JAWA TIMUR,PERDESAANPERKOTAAN,MAKANAN,2016,427191.0,Cluster 5
1950,JAWA TIMUR,PERDESAANPERKOTAAN,MAKANAN,2017,476861.0,Cluster 5
1951,JAWA TIMUR,PERDESAANPERKOTAAN,MAKANAN,2018,502760.0,Cluster 5
1952,JAWA TIMUR,PERDESAANPERKOTAAN,MAKANAN,2019,502892.0,Cluster 5
1953,JAWA TIMUR,PERDESAANPERKOTAAN,MAKANAN,2020,521577.0,Cluster 5
1954,JAWA TIMUR,PERDESAANPERKOTAAN,MAKANAN,2021,557790.0,Cluster 5
1955,JAWA TIMUR,PERDESAANPERKOTAAN,MAKANAN,2022,600847.0,Cluster 5
1956,JAWA TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2011,240683.0,Cluster 6
1957,JAWA TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2012,243014.0,Cluster 6
1958,JAWA TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2013,284790.0,Cluster 6
1959,JAWA TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2014,320664.0,Cluster 6
1960,JAWA TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2015,449479.0,Cluster 6
1961,JAWA TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2016,443221.0,Cluster 6
1962,JAWA TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2017,461939.0,Cluster 6
1963,JAWA TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2018,503316.0,Cluster 6
1964,JAWA TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2019,533284.0,Cluster 6
1965,JAWA TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2020,542804.0,Cluster 6
1966,JAWA TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2021,555211.0,Cluster 6
1967,JAWA TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2022,564290.0,Cluster 6
1980,BANTEN,PERDESAAN,MAKANAN,2007,154658.0,Cluster 1
1981,BANTEN,PERDESAAN,MAKANAN,2008,180920.0,Cluster 1
1982,BANTEN,PERDESAAN,MAKANAN,2009,195712.0,Cluster 1
1983,BANTEN,PERDESAAN,MAKANAN,2010,234517.0,Cluster 1
1984,BANTEN,PERDESAAN,MAKANAN,2011,262387.0,Cluster 1
1985,BANTEN,PERDESAAN,MAKANAN,2012,290243.0,Cluster 1
1986,BANTEN,PERDESAAN,MAKANAN,2013,321473.0,Cluster 1
1987,BANTEN,PERDESAAN,MAKANAN,2014,366610.0,Cluster 1
1988,BANTEN,PERDESAAN,MAKANAN,2015,392046.0,Cluster 1
1989,BANTEN,PERDESAAN,MAKANAN,2016,429913.0,Cluster 1
1990,BANTEN,PERDESAAN,MAKANAN,2017,486515.0,Cluster 1
1991,BANTEN,PERDESAAN,MAKANAN,2018,551678.0,Cluster 1
1992,BANTEN,PERDESAAN,MAKANAN,2019,568904.0,Cluster 1
1993,BANTEN,PERDESAAN,MAKANAN,2020,621779.0,Cluster 1
1994,BANTEN,PERDESAAN,MAKANAN,2021,632206.0,Cluster 1
1995,BANTEN,PERDESAAN,MAKANAN,2022,717509.0,Cluster 1
1996,BANTEN,PERDESAAN,NONMAKANAN,2007,96155.0,Cluster 2
1997,BANTEN,PERDESAAN,NONMAKANAN,2008,115064.0,Cluster 2
1998,BANTEN,PERDESAAN,NONMAKANAN,2009,143723.0,Cluster 2
1999,BANTEN,PERDESAAN,NONMAKANAN,2010,160440.0,Cluster 2
2000,BANTEN,PERDESAAN,NONMAKANAN,2011,174403.0,Cluster 2
2001,BANTEN,PERDESAAN,NONMAKANAN,2012,191609.0,Cluster 2
2002,BANTEN,PERDESAAN,NONMAKANAN,2013,198310.0,Cluster 2
2003,BANTEN,PERDESAAN,NONMAKANAN,2014,230289.0,Cluster 2
2004,BANTEN,PERDESAAN,NONMAKANAN,2015,272081.0,Cluster 2
2005,BANTEN,PERDESAAN,NONMAKANAN,2016,298101.0,Cluster 2
2006,BANTEN,PERDESAAN,NONMAKANAN,2017,304026.0,Cluster 2
2007,BANTEN,PERDESAAN,NONMAKANAN,2018,344889.0,Cluster 2
2008,BANTEN,PERDESAAN,NONMAKANAN,2019,391762.0,Cluster 2
2009,BANTEN,PERDESAAN,NONMAKANAN,2020,430162.0,Cluster 2
2010,BANTEN,PERDESAAN,NONMAKANAN,2021,422823.0,Cluster 2
2011,BANTEN,PERDESAAN,NONMAKANAN,2022,433478.0,Cluster 2
2028,BANTEN,PERKOTAAN,MAKANAN,2007,224839.0,Cluster 3
2029,BANTEN,PERKOTAAN,MAKANAN,2008,234802.0,Cluster 3
2030,BANTEN,PERKOTAAN,MAKANAN,2009,277154.0,Cluster 3
2031,BANTEN,PERKOTAAN,MAKANAN,2010,338135.0,Cluster 3
2032,BANTEN,PERKOTAAN,MAKANAN,2011,361735.0,Cluster 3
2033,BANTEN,PERKOTAAN,MAKANAN,2012,409639.0,Cluster 3
2034,BANTEN,PERKOTAAN,MAKANAN,2013,469412.0,Cluster 3
2035,BANTEN,PERKOTAAN,MAKANAN,2014,497031.0,Cluster 3
2036,BANTEN,PERKOTAAN,MAKANAN,2015,526737.0,Cluster 3
2037,BANTEN,PERKOTAAN,MAKANAN,2016,578602.0,Cluster 3
2038,BANTEN,PERKOTAAN,MAKANAN,2017,681921.0,Cluster 3
2039,BANTEN,PERKOTAAN,MAKANAN,2018,722162.0,Cluster 3
2040,BANTEN,PERKOTAAN,MAKANAN,2019,755744.0,Cluster 3
2041,BANTEN,PERKOTAAN,MAKANAN,2020,809917.0,Cluster 3
2042,BANTEN,PERKOTAAN,MAKANAN,2021,789596.0,Cluster 3
2043,BANTEN,PERKOTAAN,MAKANAN,2022,867898.0,Cluster 3
2044,BANTEN,PERKOTAAN,NONMAKANAN,2007,325445.0,Cluster 4
2045,BANTEN,PERKOTAAN,NONMAKANAN,2008,324416.0,Cluster 4
2046,BANTEN,PERKOTAAN,NONMAKANAN,2009,360507.0,Cluster 4
2047,BANTEN,PERKOTAAN,NONMAKANAN,2010,470739.0,Cluster 4
2048,BANTEN,PERKOTAAN,NONMAKANAN,2011,460828.0,Cluster 4
2049,BANTEN,PERKOTAAN,NONMAKANAN,2012,427501.0,Cluster 4
2050,BANTEN,PERKOTAAN,NONMAKANAN,2013,469137.0,Cluster 4
2051,BANTEN,PERKOTAAN,NONMAKANAN,2014,545593.0,Cluster 4
2052,BANTEN,PERKOTAAN,NONMAKANAN,2015,677002.0,Cluster 4
2053,BANTEN,PERKOTAAN,NONMAKANAN,2016,740307.0,Cluster 4
2054,BANTEN,PERKOTAAN,NONMAKANAN,2017,768846.0,Cluster 4
2055,BANTEN,PERKOTAAN,NONMAKANAN,2018,860591.0,Cluster 4
2056,BANTEN,PERKOTAAN,NONMAKANAN,2019,857116.0,Cluster 4
2057,BANTEN,PERKOTAAN,NONMAKANAN,2020,890708.0,Cluster 4
2058,BANTEN,PERKOTAAN,NONMAKANAN,2021,902648.0,Cluster 4
2059,BANTEN,PERKOTAAN,NONMAKANAN,2022,908923.0,Cluster 4
2076,BANTEN,PERDESAANPERKOTAAN,MAKANAN,2011,328623.0,Cluster 5
2077,BANTEN,PERDESAANPERKOTAAN,MAKANAN,2012,370088.0,Cluster 5
2078,BANTEN,PERDESAANPERKOTAAN,MAKANAN,2013,420422.0,Cluster 5
2079,BANTEN,PERDESAANPERKOTAAN,MAKANAN,2014,455522.0,Cluster 5
2080,BANTEN,PERDESAANPERKOTAAN,MAKANAN,2015,483956.0,Cluster 5
2081,BANTEN,PERDESAANPERKOTAAN,MAKANAN,2016,532389.0,Cluster 5
2082,BANTEN,PERDESAANPERKOTAAN,MAKANAN,2017,623084.0,Cluster 5
2083,BANTEN,PERDESAANPERKOTAAN,MAKANAN,2018,672917.0,Cluster 5
2084,BANTEN,PERDESAANPERKOTAAN,MAKANAN,2019,702322.0,Cluster 5
2085,BANTEN,PERDESAANPERKOTAAN,MAKANAN,2020,756673.0,Cluster 5
2086,BANTEN,PERDESAANPERKOTAAN,MAKANAN,2021,744893.0,Cluster 5
2087,BANTEN,PERDESAANPERKOTAAN,MAKANAN,2022,830110.0,Cluster 5
2088,BANTEN,PERDESAANPERKOTAAN,NONMAKANAN,2011,365364.0,Cluster 6
2089,BANTEN,PERDESAANPERKOTAAN,NONMAKANAN,2012,349359.0,Cluster 6
2090,BANTEN,PERDESAANPERKOTAAN,NONMAKANAN,2013,379454.0,Cluster 6
2091,BANTEN,PERDESAANPERKOTAAN,NONMAKANAN,2014,445242.0,Cluster 6
2092,BANTEN,PERDESAANPERKOTAAN,NONMAKANAN,2015,548390.0,Cluster 6
2093,BANTEN,PERDESAANPERKOTAAN,NONMAKANAN,2016,602867.0,Cluster 6
2094,BANTEN,PERDESAANPERKOTAAN,NONMAKANAN,2017,628887.0,Cluster 6
2095,BANTEN,PERDESAANPERKOTAAN,NONMAKANAN,2018,711628.0,Cluster 6
2096,BANTEN,PERDESAANPERKOTAAN,NONMAKANAN,2019,724059.0,Cluster 6
2097,BANTEN,PERDESAANPERKOTAAN,NONMAKANAN,2020,760370.0,Cluster 6
2098,BANTEN,PERDESAANPERKOTAAN,NONMAKANAN,2021,766363.0,Cluster 6
2099,BANTEN,PERDESAANPERKOTAAN,NONMAKANAN,2022,789460.0,Cluster 6
2112,BALI,PERDESAAN,MAKANAN,2007,167040.0,Cluster 1
2113,BALI,PERDESAAN,MAKANAN,2008,167920.0,Cluster 1
2114,BALI,PERDESAAN,MAKANAN,2009,183935.0,Cluster 1
2115,BALI,PERDESAAN,MAKANAN,2010,234204.0,Cluster 1
2116,BALI,PERDESAAN,MAKANAN,2011,277702.0,Cluster 1
2117,BALI,PERDESAAN,MAKANAN,2012,295188.0,Cluster 1
2118,BALI,PERDESAAN,MAKANAN,2013,380956.0,Cluster 1
2119,BALI,PERDESAAN,MAKANAN,2014,387017.0,Cluster 1
2120,BALI,PERDESAAN,MAKANAN,2015,389091.0,Cluster 1
2121,BALI,PERDESAAN,MAKANAN,2016,415994.0,Cluster 1
2122,BALI,PERDESAAN,MAKANAN,2017,462189.0,Cluster 1
2123,BALI,PERDESAAN,MAKANAN,2018,508462.0,Cluster 1
2124,BALI,PERDESAAN,MAKANAN,2019,519389.0,Cluster 1
2125,BALI,PERDESAAN,MAKANAN,2020,564444.0,Cluster 1
2126,BALI,PERDESAAN,MAKANAN,2021,534662.0,Cluster 1
2127,BALI,PERDESAAN,MAKANAN,2022,537213.0,Cluster 1
2128,BALI,PERDESAAN,NONMAKANAN,2007,165237.0,Cluster 2
2129,BALI,PERDESAAN,NONMAKANAN,2008,170644.0,Cluster 2
2130,BALI,PERDESAAN,NONMAKANAN,2009,190592.0,Cluster 2
2131,BALI,PERDESAAN,NONMAKANAN,2010,243061.0,Cluster 2
2132,BALI,PERDESAAN,NONMAKANAN,2011,277556.0,Cluster 2
2133,BALI,PERDESAAN,NONMAKANAN,2012,348033.0,Cluster 2
2134,BALI,PERDESAAN,NONMAKANAN,2013,345853.0,Cluster 2
2135,BALI,PERDESAAN,NONMAKANAN,2014,375812.0,Cluster 2
2136,BALI,PERDESAAN,NONMAKANAN,2015,441381.0,Cluster 2
2137,BALI,PERDESAAN,NONMAKANAN,2016,467022.0,Cluster 2
